timestamp,failure_id,anomaly_score,alert
2020-02-01 00:00:00,0,0.406030218495583,False
2020-02-01 00:10:00,0,0.4247163295627741,False
2020-02-01 00:20:00,0,0.4908172341099484,False
2020-02-01 00:30:00,0,0.428160871270633,False
2020-02-01 00:40:00,0,0.40919929391784293,False
2020-02-01 00:50:00,0,0.5008910732139646,False
2020-02-01 01:00:00,0,0.4533900749355394,False
2020-02-01 01:10:00,0,0.4091019319061997,False
2020-02-01 01:20:00,0,0.44024523593202713,False
2020-02-01 01:30:00,0,0.49655397073315244,False
2020-02-01 01:40:00,0,0.4196982598701821,False
2020-02-01 01:50:00,0,0.4223318545393681,False
2020-02-01 02:00:00,0,0.4920876462273031,False
2020-02-01 02:10:00,0,0.43559208338827227,False
2020-02-01 02:20:00,0,0.414720419240883,False
2020-02-01 02:30:00,0,0.5162598406051149,False
2020-02-01 02:40:00,0,0.4756914233052236,False
2020-02-01 02:50:00,0,0.41311800759715145,False
2020-02-01 03:00:00,0,0.4394418131649088,False
2020-02-01 03:10:00,0,0.5121207988722634,False
2020-02-01 03:20:00,0,0.42353609877966575,False
2020-02-01 03:30:00,0,0.42844862497872543,False
2020-02-01 03:40:00,0,0.49244397200355666,False
2020-02-01 03:50:00,0,0.44162270112917507,False
2020-02-01 04:00:00,0,0.43067773085518707,False
2020-02-01 04:10:00,0,0.4915887310469736,False
2020-02-01 04:20:00,0,0.45654977039134476,False
2020-02-01 04:30:00,0,0.4476755266010612,False
2020-02-01 04:40:00,0,0.49113919970515596,False
2020-02-01 04:50:00,0,0.44486619741228,False
2020-02-01 05:00:00,0,0.4325683530045824,False
2020-02-01 05:10:00,0,0.48790362188112735,False
2020-02-01 05:20:00,0,0.44123234532335265,False
2020-02-01 05:30:00,0,0.513364976378576,False
2020-02-01 05:40:00,0,0.46900972232379523,False
2020-02-01 05:50:00,0,0.41436018512080275,False
2020-02-01 06:00:00,0,0.4643754276802317,False
2020-02-01 06:10:00,0,0.5041274708374326,False
2020-02-01 06:20:00,0,0.45181691758380865,False
2020-02-01 06:30:00,0,0.47371065159314996,False
2020-02-01 06:40:00,0,0.4800431258522455,False
2020-02-01 06:50:00,0,0.47188195942206673,False
2020-02-01 07:00:00,0,0.41989416344531644,False
2020-02-01 07:10:00,0,0.43696840013276167,False
2020-02-01 07:20:00,0,0.4884216883805112,False
2020-02-01 07:30:00,0,0.44188681443742883,False
2020-02-01 07:40:00,0,0.4359759875616655,False
2020-02-01 07:50:00,0,0.4705604699692796,False
2020-02-01 08:00:00,0,0.423612132338925,False
2020-02-01 08:10:00,0,0.46084462263777026,False
2020-02-01 08:20:00,0,0.4284446750542242,False
2020-02-01 08:30:00,0,0.3832946383966898,False
2020-02-01 08:40:00,0,0.40885533902183624,False
2020-02-01 08:50:00,0,0.4661110343876139,False
2020-02-01 09:00:00,0,0.46656452143083743,False
2020-02-01 09:10:00,0,0.47132402605513063,False
2020-02-01 09:20:00,0,0.3862091153124704,False
2020-02-01 09:30:00,0,0.4167895547169981,False
2020-02-01 09:40:00,0,0.4633364460953519,False
2020-02-01 09:50:00,0,0.41380418539693326,False
2020-02-01 10:00:00,0,0.37954383921995777,False
2020-02-01 10:10:00,0,0.47959912923617415,False
2020-02-01 10:20:00,0,0.4300915198862935,False
2020-02-01 10:30:00,0,0.384286916527037,False
2020-02-01 10:40:00,0,0.4644908173460203,False
2020-02-01 10:50:00,0,0.4157953156486613,False
2020-02-01 11:00:00,0,0.3770911007339063,False
2020-02-01 11:10:00,0,0.39381966978285216,False
2020-02-01 11:20:00,0,0.4682553747896272,False
2020-02-01 11:30:00,0,0.41824584804134385,False
2020-02-01 11:40:00,0,0.39578792407505087,False
2020-02-01 11:50:00,0,0.4120811140147548,False
2020-02-01 12:00:00,0,0.4653236485203613,False
2020-02-01 12:10:00,0,0.43923272809532904,False
2020-02-01 12:20:00,0,0.39793386743638937,False
2020-02-01 12:30:00,0,0.5430324910933575,False
2020-02-01 12:40:00,0,0.5493341109074844,False
2020-02-01 12:50:00,0,0.4254153217968841,False
2020-02-01 13:00:00,0,0.40605018328157666,False
2020-02-01 13:10:00,0,0.47335604931590813,False
2020-02-01 13:20:00,0,0.4426581680803756,False
2020-02-01 13:30:00,0,0.41531724716653295,False
2020-02-01 13:40:00,0,0.5001663192780844,False
2020-02-01 13:50:00,0,0.508453925746594,False
2020-02-01 14:00:00,0,0.4345687495553176,False
2020-02-01 14:10:00,0,0.4305164402789502,False
2020-02-01 14:20:00,0,0.46813689398272995,False
2020-02-01 14:30:00,0,0.4500289964560361,False
2020-02-01 14:40:00,0,0.41802942910600366,False
2020-02-01 14:50:00,0,0.4800584101218122,False
2020-02-01 15:00:00,0,0.4811553973997827,False
2020-02-01 15:10:00,0,0.48180040722095124,False
2020-02-01 15:20:00,0,0.5202154929207465,False
2020-02-01 15:30:00,0,0.4886632596215078,False
2020-02-01 15:40:00,0,0.4315359170035208,False
2020-02-01 15:50:00,0,0.40574270379161786,False
2020-02-01 16:00:00,0,0.5322918716230742,False
2020-02-01 16:10:00,0,0.5103711927669708,False
2020-02-01 16:20:00,0,0.491998774050104,False
2020-02-01 16:30:00,0,0.4294676190206717,False
2020-02-01 16:40:00,0,0.4830178914014838,False
2020-02-01 16:50:00,0,0.4310548578187707,False
2020-02-01 17:00:00,0,0.3923319325934888,False
2020-02-01 17:10:00,0,0.4761923618861589,False
2020-02-01 17:20:00,0,0.42395219518035876,False
2020-02-01 17:30:00,0,0.42848337224170585,False
2020-02-01 17:40:00,0,0.46357175296899167,False
2020-02-01 17:50:00,0,0.4280743867301827,False
2020-02-01 18:00:00,0,0.48023146664841215,False
2020-02-01 18:10:00,0,0.4071841821047565,False
2020-02-01 18:20:00,0,0.37722156610676677,False
2020-02-01 18:30:00,0,0.41742495368479543,False
2020-02-01 18:40:00,0,0.478815697639561,False
2020-02-01 18:50:00,0,0.3930852081023097,False
2020-02-01 19:00:00,0,0.45993886084818847,False
2020-02-01 19:10:00,0,0.4740408688340957,False
2020-02-01 19:20:00,0,0.4786849163504813,False
2020-02-01 19:30:00,0,0.4400637125208753,False
2020-02-01 19:40:00,0,0.5289757973388859,False
2020-02-01 23:10:00,0,0.5705324032945821,False
2020-02-01 23:20:00,0,0.5872870492739379,False
2020-02-02 04:30:00,0,0.6310602142250245,False
2020-02-02 04:40:00,0,0.4814027184534931,False
2020-02-02 04:50:00,0,0.46185357428801227,False
2020-02-02 05:00:00,0,0.6097234709824821,False
2020-02-02 05:10:00,0,0.5589386727291864,False
2020-02-02 05:20:00,0,0.5829244794944288,False
2020-02-02 05:30:00,0,0.41585044766806717,False
2020-02-02 05:40:00,0,0.45921405533009757,False
2020-02-02 05:50:00,0,0.4956721015365233,False
2020-02-02 06:00:00,0,0.4460898205722359,False
2020-02-02 06:10:00,0,0.45402368971308865,False
2020-02-02 06:20:00,0,0.5032470159532336,False
2020-02-02 06:30:00,0,0.44152465192223084,False
2020-02-02 06:40:00,0,0.41628585341652946,False
2020-02-02 06:50:00,0,0.49318513099344874,False
2020-02-02 07:00:00,0,0.43630035758568025,False
2020-02-02 07:10:00,0,0.4682652612218205,False
2020-02-02 07:20:00,0,0.5036067770358327,False
2020-02-02 07:30:00,0,0.40755237270734024,False
2020-02-02 07:40:00,0,0.578731240474016,False
2020-02-02 07:50:00,0,0.42417351000027975,False
2020-02-02 08:00:00,0,0.41624576265134233,False
2020-02-02 08:10:00,0,0.4660320870990361,False
2020-02-02 08:20:00,0,0.4343557805022298,False
2020-02-02 08:30:00,0,0.5541107868114793,False
2020-02-02 08:40:00,0,0.4166389653624472,False
2020-02-02 08:50:00,0,0.39185381522391155,False
2020-02-02 09:00:00,0,0.4073751647363008,False
2020-02-02 09:10:00,0,0.4726570175983935,False
2020-02-02 09:20:00,0,0.44890795422640417,False
2020-02-02 09:30:00,0,0.45880068693237636,False
2020-02-02 09:40:00,0,0.41364346983427064,False
2020-02-02 09:50:00,0,0.49786713649433423,False
2020-02-02 10:00:00,0,0.506613122484883,False
2020-02-02 10:10:00,0,0.40022839039277425,False
2020-02-02 10:20:00,0,0.5110566858630784,False
2020-02-02 10:30:00,0,0.5117113169693889,False
2020-02-02 10:40:00,0,0.38035835012729124,False
2020-02-02 10:50:00,0,0.4012195688746112,False
2020-02-02 11:00:00,0,0.46107448173974763,False
2020-02-02 11:10:00,0,0.5072271558719684,False
2020-02-02 11:20:00,0,0.49081756986500297,False
2020-02-02 11:30:00,0,0.38875581456506403,False
2020-02-02 11:40:00,0,0.40932507730743467,False
2020-02-02 11:50:00,0,0.5893089997726555,False
2020-02-02 12:00:00,0,0.443450034978741,False
2020-02-02 12:10:00,0,0.4077268391239676,False
2020-02-02 12:20:00,0,0.4682435713161518,False
2020-02-02 12:30:00,0,0.4269419262897432,False
2020-02-02 12:40:00,0,0.5047814366858292,False
2020-02-02 12:50:00,0,0.422426335693362,False
2020-02-02 13:00:00,0,0.38489416700231927,False
2020-02-02 13:10:00,0,0.48787233973302807,False
2020-02-02 13:20:00,0,0.45421318647740005,False
2020-02-02 13:30:00,0,0.409446625995071,False
2020-02-02 13:40:00,0,0.45767518767439763,False
2020-02-02 13:50:00,0,0.4182612402801475,False
2020-02-02 14:00:00,0,0.3782191931781422,False
2020-02-02 14:10:00,0,0.521942858142475,False
2020-02-02 14:20:00,0,0.5102371661563138,False
2020-02-02 14:30:00,0,0.40190706227718503,False
2020-02-02 14:40:00,0,0.4608246443400136,False
2020-02-02 14:50:00,0,0.41732067635708103,False
2020-02-02 15:00:00,0,0.3978579613028114,False
2020-02-02 15:10:00,0,0.478642023620333,False
2020-02-02 15:20:00,0,0.44208369912244455,False
2020-02-02 15:30:00,0,0.4917575111939533,False
2020-02-02 15:40:00,0,0.39599751623474916,False
2020-02-02 15:50:00,0,0.3815424875890713,False
2020-02-02 16:00:00,0,0.5005962565821298,False
2020-02-02 16:10:00,0,0.4269169502165006,False
2020-02-02 16:20:00,0,0.52057111646747,False
2020-02-02 16:30:00,0,0.5133627650699386,False
2020-02-02 16:40:00,0,0.4003372679221456,False
2020-02-02 16:50:00,0,0.47817547939896937,False
2020-02-02 17:00:00,0,0.44825715156550233,False
2020-02-02 17:10:00,0,0.4055223039897125,False
2020-02-02 17:20:00,0,0.46043447091733436,False
2020-02-02 17:30:00,0,0.4208156834832758,False
2020-02-02 17:40:00,0,0.38756393007653495,False
2020-02-02 17:50:00,0,0.4992980162768239,False
2020-02-02 18:00:00,0,0.4203803614366276,False
2020-02-02 18:10:00,0,0.3890792849656942,False
2020-02-02 18:20:00,0,0.4788504869383926,False
2020-02-02 18:30:00,0,0.3826382088974081,False
2020-02-02 18:40:00,0,0.5154658578065702,False
2020-02-02 18:50:00,0,0.5170582335566767,False
2020-02-02 19:00:00,0,0.3896167339563656,False
2020-02-02 19:10:00,0,0.5506027614485409,False
2020-02-02 19:20:00,0,0.44818775396306165,False
2020-02-02 19:30:00,0,0.37910731593319313,False
2020-02-02 19:40:00,0,0.41383560610917114,False
2020-02-02 19:50:00,0,0.4694825205988954,False
2020-02-02 20:00:00,0,0.4086145382923407,False
2020-02-02 20:10:00,0,0.38149416298462674,False
2020-02-02 20:20:00,0,0.5195760952142995,False
2020-02-02 20:30:00,0,0.4370842494795065,False
2020-02-02 20:40:00,0,0.38262979774286493,False
2020-02-02 20:50:00,0,0.47557118602533593,False
2020-02-02 21:00:00,0,0.44339035283750017,False
2020-02-02 21:10:00,0,0.38129768811723075,False
2020-02-02 21:20:00,0,0.4758885031658188,False
2020-02-02 21:30:00,0,0.43325555791533843,False
2020-02-02 21:40:00,0,0.38310166158268383,False
2020-02-02 21:50:00,0,0.4883753008330173,False
2020-02-02 22:00:00,0,0.4261008437341746,False
2020-02-02 22:10:00,0,0.3883831897854812,False
2020-02-02 22:20:00,0,0.4671799951871688,False
2020-02-02 22:30:00,0,0.4234942972583285,False
2020-02-02 22:40:00,0,0.39031763787400514,False
